"ABMI.Site","Common.Name","medDetects","lon","lat"
"112","Yellow Warbler",NA,-114.582375,59.279404
"1120","Le Conte's Sparrow",NA,-112.539665,53.278839
"1120","Pine Siskin",NA,-112.539665,53.278839
"1120","Sharp-tailed Grouse",NA,-112.539665,53.278839
"1120","Wilson's Warbler",NA,-112.539665,53.278839
"1120","Yellow Warbler",NA,-112.539665,53.278839
"1121","Le Conte's Sparrow",NA,-112.265266,53.216675
"1121","Pine Siskin",NA,-112.265266,53.216675
"1121","Sharp-tailed Grouse",NA,-112.265266,53.216675
"1121","Wilson's Warbler",NA,-112.265266,53.216675
"1121","Yellow Warbler",NA,-112.265266,53.216675
"1125","Le Conte's Sparrow",NA,-111.074829,53.075481
"1125","Pine Siskin",NA,-111.074829,53.075481
"1125","Sharp-tailed Grouse",NA,-111.074829,53.075481
"1125","Wilson's Warbler",NA,-111.074829,53.075481
"1125","Yellow Warbler",NA,-111.074829,53.075481
"1126","Le Conte's Sparrow",NA,-110.746841,53.057522
"1126","Pine Siskin",NA,-110.746841,53.057522
"1126","Sharp-tailed Grouse",NA,-110.746841,53.057522
"1126","Wilson's Warbler",NA,-110.746841,53.057522
"1126","Yellow Warbler",1.67,-110.746841,53.057522
"1127","Le Conte's Sparrow",NA,-110.506638,52.982647
"1127","Pine Siskin",NA,-110.506638,52.982647
"1127","Sharp-tailed Grouse",NA,-110.506638,52.982647
"1127","Wilson's Warbler",NA,-110.506638,52.982647
"1127","Yellow Warbler",0.22,-110.506638,52.982647
"1128","Le Conte's Sparrow",NA,-110.230217,52.928959
"1128","Pine Siskin",NA,-110.230217,52.928959
"1128","Sharp-tailed Grouse",NA,-110.230217,52.928959
"1128","Wilson's Warbler",NA,-110.230217,52.928959
"1128","Yellow Warbler",NA,-110.230217,52.928959
"113","Le Conte's Sparrow",NA,-114.18441,59.245296
"113","Pine Siskin",0.44,-114.18441,59.245296
"113","Sharp-tailed Grouse",NA,-114.18441,59.245296
"113","Wilson's Warbler",1,-114.18441,59.245296
"113","Yellow Warbler",0.89,-114.18441,59.245296
"1130","Le Conte's Sparrow",NA,-119.15258,53.637516
"1130","Pine Siskin",NA,-119.15258,53.637516
"1130","Sharp-tailed Grouse",NA,-119.15258,53.637516
"1130","Wilson's Warbler",NA,-119.15258,53.637516
"1130","Yellow Warbler",NA,-119.15258,53.637516
"1131","Le Conte's Sparrow",NA,-118.82386,53.657856
"1131","Pine Siskin",NA,-118.82386,53.657856
"1131","Sharp-tailed Grouse",NA,-118.82386,53.657856
"1131","Wilson's Warbler",NA,-118.82386,53.657856
"1131","Yellow Warbler",NA,-118.82386,53.657856
"1132","Le Conte's Sparrow",NA,-118.540054,53.630707
"1132","Pine Siskin",NA,-118.540054,53.630707
"1132","Sharp-tailed Grouse",NA,-118.540054,53.630707
"1132","Wilson's Warbler",NA,-118.540054,53.630707
"1132","Yellow Warbler",NA,-118.540054,53.630707
"1133","Le Conte's Sparrow",NA,-118.216782,53.568523
"1133","Pine Siskin",0.78,-118.216782,53.568523
"1133","Sharp-tailed Grouse",NA,-118.216782,53.568523
"1133","Wilson's Warbler",NA,-118.216782,53.568523
"1133","Yellow Warbler",NA,-118.216782,53.568523
"1134","Le Conte's Sparrow",NA,-117.914024,53.593197
"1134","Pine Siskin",2,-117.914024,53.593197
"1134","Sharp-tailed Grouse",NA,-117.914024,53.593197
"1134","Wilson's Warbler",NA,-117.914024,53.593197
"1134","Yellow Warbler",NA,-117.914024,53.593197
"1135","Le Conte's Sparrow",NA,-117.69146,53.542233
"1135","Pine Siskin",3,-117.69146,53.542233
"1135","Sharp-tailed Grouse",NA,-117.69146,53.542233
"1135","Wilson's Warbler",NA,-117.69146,53.542233
"1135","Yellow Warbler",NA,-117.69146,53.542233
"1136","Le Conte's Sparrow",NA,-117.357323,53.555168
"1136","Pine Siskin",0.11,-117.357323,53.555168
"1136","Sharp-tailed Grouse",NA,-117.357323,53.555168
"1136","Wilson's Warbler",NA,-117.357323,53.555168
"1136","Yellow Warbler",NA,-117.357323,53.555168
"1137","Le Conte's Sparrow",NA,-117.017067,53.514519
"1137","Pine Siskin",NA,-117.017067,53.514519
"1137","Sharp-tailed Grouse",NA,-117.017067,53.514519
"1137","Wilson's Warbler",NA,-117.017067,53.514519
"1137","Yellow Warbler",NA,-117.017067,53.514519
"1138","Le Conte's Sparrow",NA,-116.830391,53.483967
"1138","Pine Siskin",0.44,-116.830391,53.483967
"1138","Sharp-tailed Grouse",NA,-116.830391,53.483967
"1138","Wilson's Warbler",NA,-116.830391,53.483967
"1138","Yellow Warbler",NA,-116.830391,53.483967
"1142","Le Conte's Sparrow",0.11,-115.626289,53.370556
"1142","Pine Siskin",1.11,-115.626289,53.370556
"1142","Sharp-tailed Grouse",NA,-115.626289,53.370556
"1142","Wilson's Warbler",NA,-115.626289,53.370556
"1142","Yellow Warbler",0.78,-115.626289,53.370556
"1143","Le Conte's Sparrow",0.56,-115.351357,53.34864
"1143","Pine Siskin",0.11,-115.351357,53.34864
"1143","Sharp-tailed Grouse",NA,-115.351357,53.34864
"1143","Wilson's Warbler",NA,-115.351357,53.34864
"1143","Yellow Warbler",0.33,-115.351357,53.34864
"1144","Le Conte's Sparrow",0.11,-114.979057,53.356602
"1144","Pine Siskin",0.11,-114.979057,53.356602
"1144","Sharp-tailed Grouse",NA,-114.979057,53.356602
"1144","Wilson's Warbler",NA,-114.979057,53.356602
"1144","Yellow Warbler",NA,-114.979057,53.356602
"1145","Le Conte's Sparrow",NA,-114.679527,53.317081
"1145","Pine Siskin",NA,-114.679527,53.317081
"1145","Sharp-tailed Grouse",NA,-114.679527,53.317081
"1145","Wilson's Warbler",NA,-114.679527,53.317081
"1145","Yellow Warbler",NA,-114.679527,53.317081
"1146","Le Conte's Sparrow",NA,-114.402054,53.277996
"1146","Pine Siskin",NA,-114.402054,53.277996
"1146","Sharp-tailed Grouse",NA,-114.402054,53.277996
"1146","Wilson's Warbler",NA,-114.402054,53.277996
"1146","Yellow Warbler",NA,-114.402054,53.277996
"1147","Le Conte's Sparrow",NA,-114.060081,53.250572
"1147","Pine Siskin",NA,-114.060081,53.250572
"1147","Sharp-tailed Grouse",NA,-114.060081,53.250572
"1147","Wilson's Warbler",NA,-114.060081,53.250572
"1147","Yellow Warbler",NA,-114.060081,53.250572
"1148","Le Conte's Sparrow",0.11,-113.7714,53.224121
"1148","Pine Siskin",NA,-113.7714,53.224121
"1148","Sharp-tailed Grouse",NA,-113.7714,53.224121
"1148","Wilson's Warbler",NA,-113.7714,53.224121
"1148","Yellow Warbler",0.56,-113.7714,53.224121
"1149","Le Conte's Sparrow",NA,-113.480789,53.197906
"1149","Pine Siskin",NA,-113.480789,53.197906
"1149","Sharp-tailed Grouse",NA,-113.480789,53.197906
"1149","Wilson's Warbler",NA,-113.480789,53.197906
"1149","Yellow Warbler",0.11,-113.480789,53.197906
"1150","Le Conte's Sparrow",0.67,-113.142067,53.137333
"1150","Pine Siskin",NA,-113.142067,53.137333
"1150","Sharp-tailed Grouse",NA,-113.142067,53.137333
"1150","Wilson's Warbler",NA,-113.142067,53.137333
"1150","Yellow Warbler",0.11,-113.142067,53.137333
"1151","Le Conte's Sparrow",NA,-112.907288,53.137131
"1151","Pine Siskin",NA,-112.907288,53.137131
"1151","Sharp-tailed Grouse",NA,-112.907288,53.137131
"1151","Wilson's Warbler",NA,-112.907288,53.137131
"1151","Yellow Warbler",NA,-112.907288,53.137131
"1152","Le Conte's Sparrow",NA,-112.614395,53.081833
"1152","Pine Siskin",NA,-112.614395,53.081833
"1152","Sharp-tailed Grouse",NA,-112.614395,53.081833
"1152","Wilson's Warbler",NA,-112.614395,53.081833
"1152","Yellow Warbler",NA,-112.614395,53.081833
"1153","Le Conte's Sparrow",NA,-112.365883,53.044697
"1153","Pine Siskin",NA,-112.365883,53.044697
"1153","Sharp-tailed Grouse",NA,-112.365883,53.044697
"1153","Wilson's Warbler",NA,-112.365883,53.044697
"1153","Yellow Warbler",NA,-112.365883,53.044697
"1157","Le Conte's Sparrow",NA,-111.092903,52.911358
"1157","Pine Siskin",NA,-111.092903,52.911358
"1157","Sharp-tailed Grouse",NA,-111.092903,52.911358
"1157","Wilson's Warbler",NA,-111.092903,52.911358
"1157","Yellow Warbler",0.33,-111.092903,52.911358
"1158","Le Conte's Sparrow",NA,-110.823265,52.857689
"1158","Pine Siskin",NA,-110.823265,52.857689
"1158","Sharp-tailed Grouse",NA,-110.823265,52.857689
"1158","Wilson's Warbler",NA,-110.823265,52.857689
"1158","Yellow Warbler",0.67,-110.823265,52.857689
"1159","Le Conte's Sparrow",NA,-110.611206,52.850491
"1159","Pine Siskin",NA,-110.611206,52.850491
"1159","Sharp-tailed Grouse",NA,-110.611206,52.850491
"1159","Wilson's Warbler",NA,-110.611206,52.850491
"1159","Yellow Warbler",1,-110.611206,52.850491
"1160","Le Conte's Sparrow",NA,-110.302109,52.789253
"1160","Pine Siskin",NA,-110.302109,52.789253
"1160","Sharp-tailed Grouse",NA,-110.302109,52.789253
"1160","Wilson's Warbler",NA,-110.302109,52.789253
"1160","Yellow Warbler",NA,-110.302109,52.789253
"1166","Le Conte's Sparrow",NA,-118.337105,53.426308
"1166","Pine Siskin",NA,-118.337105,53.426308
"1166","Sharp-tailed Grouse",NA,-118.337105,53.426308
"1166","Wilson's Warbler",NA,-118.337105,53.426308
"1166","Yellow Warbler",NA,-118.337105,53.426308
"1167","Le Conte's Sparrow",NA,-117.980225,53.387165
"1167","Pine Siskin",NA,-117.980225,53.387165
"1167","Sharp-tailed Grouse",NA,-117.980225,53.387165
"1167","Wilson's Warbler",NA,-117.980225,53.387165
"1167","Yellow Warbler",NA,-117.980225,53.387165
"1169","Le Conte's Sparrow",NA,-117.356117,53.342129
"1169","Pine Siskin",0.44,-117.356117,53.342129
"1169","Sharp-tailed Grouse",NA,-117.356117,53.342129
"1169","Wilson's Warbler",NA,-117.356117,53.342129
"1169","Yellow Warbler",NA,-117.356117,53.342129
"1170","Le Conte's Sparrow",NA,-117.076775,53.344151
"1170","Pine Siskin",NA,-117.076775,53.344151
"1170","Sharp-tailed Grouse",NA,-117.076775,53.344151
"1170","Wilson's Warbler",NA,-117.076775,53.344151
"1170","Yellow Warbler",NA,-117.076775,53.344151
"1171","Le Conte's Sparrow",NA,-116.769356,53.281467
"1171","Pine Siskin",0.33,-116.769356,53.281467
"1171","Sharp-tailed Grouse",NA,-116.769356,53.281467
"1171","Wilson's Warbler",NA,-116.769356,53.281467
"1171","Yellow Warbler",NA,-116.769356,53.281467
"1172","Le Conte's Sparrow",NA,-116.50679,53.297398
"1172","Pine Siskin",NA,-116.50679,53.297398
"1172","Sharp-tailed Grouse",NA,-116.50679,53.297398
"1172","Wilson's Warbler",NA,-116.50679,53.297398
"1172","Yellow Warbler",NA,-116.50679,53.297398
"1173","Le Conte's Sparrow",NA,-116.237389,53.268864
"1173","Pine Siskin",NA,-116.237389,53.268864
"1173","Sharp-tailed Grouse",NA,-116.237389,53.268864
"1173","Wilson's Warbler",NA,-116.237389,53.268864
"1173","Yellow Warbler",NA,-116.237389,53.268864
"1174","Le Conte's Sparrow",NA,-115.915947,53.255894
"1174","Pine Siskin",NA,-115.915947,53.255894
"1174","Sharp-tailed Grouse",NA,-115.915947,53.255894
"1174","Wilson's Warbler",NA,-115.915947,53.255894
"1174","Yellow Warbler",NA,-115.915947,53.255894
"1175","Le Conte's Sparrow",NA,-115.650589,53.208466
"1175","Pine Siskin",1.33,-115.650589,53.208466
"1175","Sharp-tailed Grouse",NA,-115.650589,53.208466
"1175","Wilson's Warbler",NA,-115.650589,53.208466
"1175","Yellow Warbler",0.22,-115.650589,53.208466
"1176","Le Conte's Sparrow",0.56,-115.388504,53.198906
"1176","Pine Siskin",NA,-115.388504,53.198906
"1176","Sharp-tailed Grouse",NA,-115.388504,53.198906
"1176","Wilson's Warbler",NA,-115.388504,53.198906
"1176","Yellow Warbler",0.67,-115.388504,53.198906
"1177","Le Conte's Sparrow",NA,-115.073296,53.145187
"1177","Pine Siskin",0.11,-115.073296,53.145187
"1177","Sharp-tailed Grouse",NA,-115.073296,53.145187
"1177","Wilson's Warbler",0.11,-115.073296,53.145187
"1177","Yellow Warbler",NA,-115.073296,53.145187
"1178","Le Conte's Sparrow",0.11,-114.714417,53.104702
"1178","Pine Siskin",NA,-114.714417,53.104702
"1178","Sharp-tailed Grouse",NA,-114.714417,53.104702
"1178","Wilson's Warbler",NA,-114.714417,53.104702
"1178","Yellow Warbler",0.11,-114.714417,53.104702
"1179","Le Conte's Sparrow",0.11,-114.470749,53.097267
"1179","Pine Siskin",NA,-114.470749,53.097267
"1179","Sharp-tailed Grouse",0.67,-114.470749,53.097267
"1179","Wilson's Warbler",NA,-114.470749,53.097267
"1179","Yellow Warbler",0.78,-114.470749,53.097267
"1180","Le Conte's Sparrow",0.11,-114.158813,53.092289
"1180","Pine Siskin",NA,-114.158813,53.092289
"1180","Sharp-tailed Grouse",NA,-114.158813,53.092289
"1180","Wilson's Warbler",NA,-114.158813,53.092289
"1180","Yellow Warbler",0.56,-114.158813,53.092289
"1181","Le Conte's Sparrow",NA,-113.842758,53.033112
"1181","Pine Siskin",NA,-113.842758,53.033112
"1181","Sharp-tailed Grouse",NA,-113.842758,53.033112
"1181","Wilson's Warbler",NA,-113.842758,53.033112
"1181","Yellow Warbler",NA,-113.842758,53.033112
"1182","Le Conte's Sparrow",NA,-113.554283,52.969978
"1182","Pine Siskin",NA,-113.554283,52.969978
"1182","Sharp-tailed Grouse",NA,-113.554283,52.969978
"1182","Wilson's Warbler",NA,-113.554283,52.969978
"1182","Yellow Warbler",NA,-113.554283,52.969978
"1183","Le Conte's Sparrow",NA,-113.24958,52.943401
"1183","Pine Siskin",NA,-113.24958,52.943401
"1183","Sharp-tailed Grouse",NA,-113.24958,52.943401
"1183","Wilson's Warbler",NA,-113.24958,52.943401
"1183","Yellow Warbler",NA,-113.24958,52.943401
"1184","Le Conte's Sparrow",NA,-112.997902,52.959965
"1184","Pine Siskin",NA,-112.997902,52.959965
"1184","Sharp-tailed Grouse",NA,-112.997902,52.959965
"1184","Wilson's Warbler",NA,-112.997902,52.959965
"1184","Yellow Warbler",NA,-112.997902,52.959965
"1185","Le Conte's Sparrow",NA,-112.683708,52.893475
"1185","Pine Siskin",NA,-112.683708,52.893475
"1185","Sharp-tailed Grouse",NA,-112.683708,52.893475
"1185","Wilson's Warbler",NA,-112.683708,52.893475
"1185","Yellow Warbler",0.11,-112.683708,52.893475
"1186","Le Conte's Sparrow",NA,-112.413055,52.850006
"1186","Pine Siskin",NA,-112.413055,52.850006
"1186","Sharp-tailed Grouse",NA,-112.413055,52.850006
"1186","Wilson's Warbler",NA,-112.413055,52.850006
"1186","Yellow Warbler",0.33,-112.413055,52.850006
"1190","Le Conte's Sparrow",NA,-111.237335,52.711926
"1190","Pine Siskin",0.11,-111.237335,52.711926
"1190","Sharp-tailed Grouse",NA,-111.237335,52.711926
"1190","Wilson's Warbler",NA,-111.237335,52.711926
"1190","Yellow Warbler",2.22,-111.237335,52.711926
"1191","Le Conte's Sparrow",NA,-110.923225,52.651737
"1191","Pine Siskin",NA,-110.923225,52.651737
"1191","Sharp-tailed Grouse",0.11,-110.923225,52.651737
"1191","Wilson's Warbler",NA,-110.923225,52.651737
"1191","Yellow Warbler",0.945,-110.923225,52.651737
"1192","Le Conte's Sparrow",NA,-110.693031,52.66613
"1192","Pine Siskin",NA,-110.693031,52.66613
"1192","Sharp-tailed Grouse",NA,-110.693031,52.66613
"1192","Wilson's Warbler",NA,-110.693031,52.66613
"1192","Yellow Warbler",1.78,-110.693031,52.66613
"1192B","Le Conte's Sparrow",NA,-110.693031,52.66613
"1192B","Pine Siskin",NA,-110.693031,52.66613
"1192B","Sharp-tailed Grouse",NA,-110.693031,52.66613
"1192B","Wilson's Warbler",NA,-110.693031,52.66613
"1192B","Yellow Warbler",NA,-110.693031,52.66613
"1193","Le Conte's Sparrow",NA,-110.348671,52.620422
"1193","Pine Siskin",NA,-110.348671,52.620422
"1193","Sharp-tailed Grouse",NA,-110.348671,52.620422
"1193","Wilson's Warbler",NA,-110.348671,52.620422
"1193","Yellow Warbler",0.22,-110.348671,52.620422
"1194","Le Conte's Sparrow",NA,-110.093994,52.549477
"1194","Pine Siskin",NA,-110.093994,52.549477
"1194","Sharp-tailed Grouse",NA,-110.093994,52.549477
"1194","Wilson's Warbler",NA,-110.093994,52.549477
"1194","Yellow Warbler",0.67,-110.093994,52.549477
"1198","Le Conte's Sparrow",NA,-118.353325,53.216049
"1198","Pine Siskin",NA,-118.353325,53.216049
"1198","Sharp-tailed Grouse",NA,-118.353325,53.216049
"1198","Wilson's Warbler",NA,-118.353325,53.216049
"1198","Yellow Warbler",NA,-118.353325,53.216049
"1199","Le Conte's Sparrow",NA,-117.993347,53.215694
"1199","Pine Siskin",NA,-117.993347,53.215694
"1199","Sharp-tailed Grouse",NA,-117.993347,53.215694
"1199","Wilson's Warbler",NA,-117.993347,53.215694
"1199","Yellow Warbler",NA,-117.993347,53.215694
"120","Le Conte's Sparrow",0.11,-111.784248,59.063084
"120","Pine Siskin",NA,-111.784248,59.063084
"120","Sharp-tailed Grouse",NA,-111.784248,59.063084
"120","Wilson's Warbler",NA,-111.784248,59.063084
"120","Yellow Warbler",NA,-111.784248,59.063084
"1200","Le Conte's Sparrow",NA,-117.717049,53.168827
"1200","Pine Siskin",NA,-117.717049,53.168827
"1200","Sharp-tailed Grouse",NA,-117.717049,53.168827
"1200","Wilson's Warbler",NA,-117.717049,53.168827
"1200","Yellow Warbler",NA,-117.717049,53.168827
"1201","Le Conte's Sparrow",NA,-117.467247,53.183056
"1201","Pine Siskin",NA,-117.467247,53.183056
"1201","Sharp-tailed Grouse",NA,-117.467247,53.183056
"1201","Wilson's Warbler",NA,-117.467247,53.183056
"1201","Yellow Warbler",NA,-117.467247,53.183056
"1202","Le Conte's Sparrow",NA,-117.186401,53.117416
"1202","Pine Siskin",NA,-117.186401,53.117416
"1202","Sharp-tailed Grouse",NA,-117.186401,53.117416
"1202","Wilson's Warbler",0.56,-117.186401,53.117416
"1202","Yellow Warbler",NA,-117.186401,53.117416
"1203","Le Conte's Sparrow",NA,-116.850006,53.118919
"1203","Pine Siskin",NA,-116.850006,53.118919
"1203","Sharp-tailed Grouse",NA,-116.850006,53.118919
"1203","Wilson's Warbler",0.11,-116.850006,53.118919
"1203","Yellow Warbler",NA,-116.850006,53.118919
"1204","Le Conte's Sparrow",NA,-116.530251,53.097565
"1204","Pine Siskin",NA,-116.530251,53.097565
"1204","Sharp-tailed Grouse",NA,-116.530251,53.097565
"1204","Wilson's Warbler",NA,-116.530251,53.097565
"1204","Yellow Warbler",NA,-116.530251,53.097565
"1205","Le Conte's Sparrow",NA,-116.225769,53.089878
"1205","Pine Siskin",NA,-116.225769,53.089878
"1205","Sharp-tailed Grouse",NA,-116.225769,53.089878
"1205","Wilson's Warbler",NA,-116.225769,53.089878
"1205","Yellow Warbler",NA,-116.225769,53.089878
"1206","Le Conte's Sparrow",NA,-115.975174,53.038548
"1206","Pine Siskin",NA,-115.975174,53.038548
"1206","Sharp-tailed Grouse",NA,-115.975174,53.038548
"1206","Wilson's Warbler",NA,-115.975174,53.038548
"1206","Yellow Warbler",NA,-115.975174,53.038548
"1207","Le Conte's Sparrow",NA,-115.644264,53.004383
"1207","Pine Siskin",0.78,-115.644264,53.004383
"1207","Sharp-tailed Grouse",NA,-115.644264,53.004383
"1207","Wilson's Warbler",NA,-115.644264,53.004383
"1207","Yellow Warbler",NA,-115.644264,53.004383
"1208","Le Conte's Sparrow",NA,-115.338051,53.018326
"1208","Pine Siskin",0.67,-115.338051,53.018326
"1208","Sharp-tailed Grouse",NA,-115.338051,53.018326
"1208","Wilson's Warbler",NA,-115.338051,53.018326
"1208","Yellow Warbler",NA,-115.338051,53.018326
"1209","Le Conte's Sparrow",NA,-115.099663,52.963455
"1209","Pine Siskin",0.89,-115.099663,52.963455
"1209","Sharp-tailed Grouse",NA,-115.099663,52.963455
"1209","Wilson's Warbler",NA,-115.099663,52.963455
"1209","Yellow Warbler",0.33,-115.099663,52.963455
"121","Le Conte's Sparrow",NA,-111.443527,59.016956
"121","Pine Siskin",NA,-111.443527,59.016956
"121","Sharp-tailed Grouse",NA,-111.443527,59.016956
"121","Wilson's Warbler",NA,-111.443527,59.016956
"121","Yellow Warbler",NA,-111.443527,59.016956
"1210","Le Conte's Sparrow",NA,-114.774429,52.939247
"1210","Pine Siskin",NA,-114.774429,52.939247
"1210","Sharp-tailed Grouse",NA,-114.774429,52.939247
"1210","Wilson's Warbler",NA,-114.774429,52.939247
"1210","Yellow Warbler",NA,-114.774429,52.939247
"1211","Le Conte's Sparrow",NA,-114.499779,52.919758
"1211","Pine Siskin",NA,-114.499779,52.919758
"1211","Sharp-tailed Grouse",NA,-114.499779,52.919758
"1211","Wilson's Warbler",NA,-114.499779,52.919758
"1211","Yellow Warbler",NA,-114.499779,52.919758
"1212","Le Conte's Sparrow",NA,-114.195892,52.890835
"1212","Pine Siskin",NA,-114.195892,52.890835
"1212","Sharp-tailed Grouse",NA,-114.195892,52.890835
"1212","Wilson's Warbler",NA,-114.195892,52.890835
"1212","Yellow Warbler",NA,-114.195892,52.890835
"1213","Le Conte's Sparrow",NA,-113.923332,52.828583
"1213","Pine Siskin",NA,-113.923332,52.828583
"1213","Sharp-tailed Grouse",NA,-113.923332,52.828583
"1213","Wilson's Warbler",NA,-113.923332,52.828583
"1213","Yellow Warbler",NA,-113.923332,52.828583
"1214","Le Conte's Sparrow",NA,-113.648033,52.799484
"1214","Pine Siskin",NA,-113.648033,52.799484
"1214","Sharp-tailed Grouse",NA,-113.648033,52.799484
"1214","Wilson's Warbler",NA,-113.648033,52.799484
"1214","Yellow Warbler",NA,-113.648033,52.799484
"1215","Le Conte's Sparrow",NA,-113.361649,52.793949
"1215","Pine Siskin",NA,-113.361649,52.793949
"1215","Sharp-tailed Grouse",NA,-113.361649,52.793949
"1215","Wilson's Warbler",NA,-113.361649,52.793949
"1215","Yellow Warbler",NA,-113.361649,52.793949
"1216","Le Conte's Sparrow",NA,-113.018776,52.746243
"1216","Pine Siskin",NA,-113.018776,52.746243
"1216","Sharp-tailed Grouse",NA,-113.018776,52.746243
"1216","Wilson's Warbler",NA,-113.018776,52.746243
"1216","Yellow Warbler",0.56,-113.018776,52.746243
"1217","Le Conte's Sparrow",NA,-112.709099,52.726601
"1217","Pine Siskin",NA,-112.709099,52.726601
"1217","Sharp-tailed Grouse",NA,-112.709099,52.726601
